API Well Number,County,Company Name,API Hole Number,Sidetrack,Completion,Well Type,Production Field Name,Well Status,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl",Reporting Year,Location 1
31013113490000,13,Belden & Blake Corporation,11349,0,0,GD,Lakeshore,AC,Dean Unit 260 1,Portland,Medina,12,2980,9,1993,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013172230000,13,"Peek'n Peak Recreation, Inc.",17223,0,0,GD,Lakeshore,SI,"Aiken, C #1",French Creek,Medina,12,1496,16,1989,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31009169060000,9,Great Lakes Energy Partners,16906,0,0,GD,Ellicotville,AC,"Ploetz E, #7",Ellicottville,Medina,0,0,0,1997,"Ellicottville, NY
(42.27552136300045, -78.67174645199964)"
31037132490000,37,United States Gypsum Co.,13249,0,0,GD,Huron Creek,AC,Johncox #2,Darien,Medina,12,4131,0,1993,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013101770000,13,Belden & Blake Corporation,10177,0,0,GD,Lakeshore,AC,Babcock #1  130,Ripley,Medina,0,0,0,1985,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31029208910000,29,"Subsea Oil & Gas, Inc.",20891,0,0,GD,Brant-Eden,AC,Castle 1,Brant,Medina,3,16161,120,1987,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013135450000,13,"Nornew, Inc.",13545,0,0,GD,Lakeshore,AC,Swanson #20604,Harmony,Medina,12,7716,130,1994,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31037194420000,37,United States Gypsum Co.,19442,0,0,GD,Indian Falls,AC,Call Lands #1,Pembroke,Medina,12,1162,0,1999,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31003662570000,3,"Lee Oil Company, Inc.",66257,0,0,OD,Corbin Hill,AC,Sears #1,Amity,Richburg,12,75,0,1988,"Amity, NY
(41.26415236700046, -74.45224686499967)"
31013148460000,13,"Chautauqua Energy,  Inc.",14846,0,0,GD,Lakeshore,AC,B Thomas 1,Westfield,Medina,9,3203,0,1986,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029202360000,29,"Cotton Well Drilling Co., Inc.",20236,0,0,GD,Brant-Eden,AC,Matwikow #1,Boston,Medina,12,1818,25,1994,"Boston, NY
(42.6409508320005, -78.73951583799965)"
31009172680000,9,"Hydrocarbon Generation, Inc.",17268,0,0,GW,Chipmunk,AC,Chipmunk #1,Carrollton,Oriskany,0,0,0,1989,"Carrollton, NY
(42.10728142700049, -78.64980871399968)"
31013137110000,13,L. W. Resources,13711,0,0,GD,Lakeshore,IN,Yerico #1,Dunkirk City,Medina,6,1679,0,1986,"Dunkirk City, NY
(42.487243753000485, -79.33577835999967)"
31009133680000,9,"Studley, Richard",13368,0,0,GD,Lakeshore,IN,Miller #1694-I,Persia,Medina,0,0,0,1999,"Persia, NY
(42.3847813000005, -78.93615603399968)"
31013198740000,13,"Shelex Drilling, Inc.",19874,0,0,GD,Lakeshore,AC,Strata Unit 7,Gerry,Medina,12,1616,0,1993,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31099207070000,99,"Columbia Natural Resources, Inc.",20707,0,0,GE,Fayette-Waterloo,AC,Clemens 991-2,Varick,Queenston,11,2511,0,1994,"Varick, NY
(42.7672223400005, -76.76946950499968)"
31029158090000,29,"Weil Resources, Inc.",15809,0,0,GD,Brant-Eden,AC,Ballard Dairy #1 #1497,North Collins,Medina,0,0,0,1991,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31013126450000,13,Great Lakes Energy Partners,12645,0,0,GD,Lakeshore,AC,Ensign 1,Portland,Medina,11,1929,0,1986,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013177380000,13,"Kastle Resources Enterprises, Inc.",17738,0,0,GD,Lakeshore,AC,Curtis #2,Cherry Creek,Medina,7,958,0,1990,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31037159210000,37,United States Gypsum Co.,15921,0,0,GD,Huron Creek,AC,Darker #1,Batavia,Medina,6,140,0,1993,"Batavia, NY
(42.99836355800045, -78.18823639699963)"
31107212640000,107,Central New York Oil & Gas Co.,21264,0,0,GE,Stagecoach,AC,Owen 01,Nichols,Onondaga,12,41557,23,1998,"Nichols, NY
(42.02007088200048, -76.36695757799964)"
31013186550000,13,Belden & Blake Corporation,18655,0,0,GD,Lakeshore,AC,Lind #758,Gerry,Medina,12,770,4,1998,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31099204230000,99,"Columbia Natural Resources, Inc.",20423,0,0,GD,Fayette-Waterloo,AC,Gordner 2575,Fayette,Queenston,12,2537,0,1989,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31013181670000,13,"Lenape Resources, Inc.",18167,0,0,GW,Ellery,AC,Cameron/Hallberg #173,Ellery,Bass Island,12,873,80,1993,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013113400000,13,"Lenape Resources, Inc.",11340,0,0,GD,Lakeshore,IN,Neder Unit 319 1,Stockton,Medina,0,0,0,1985,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31013179680000,13,L. W. Resources,17968,0,0,GD,Lakeshore,IN,R. Dickerson #3,Westfield,Medina,0,0,0,1990,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31121136620000,121,"GFS Energy, Inc.",13662,0,0,GD,Leicester,AC,"Wilkie, L #1",Warsaw,Medina,0,132,0,1987,"Warsaw, NY
(42.74022445300045, -78.13319554399965)"
31013176990000,13,Dannic Energy Corp.,17699,0,0,GD,Lakeshore,AC,Littlefield #1,Carroll,Medina,9,4976,0,1986,"Carroll, NY
(42.01751177700049, -78.34077780999968)"
31013110300000,13,Belden & Blake Corporation,11030,0,0,GD,Lakeshore,AC,Roache 180,Ripley,Medina,11,1415,0,1991,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013184410000,13,"Lenape Resources, Inc.",18441,0,0,GD,Lakeshore,IN,Cady 722,Mina,Medina,0,0,0,1997,"Mina, NY
(42.129732772000466, -79.68820686199967)"
31013178990000,13,"Chautauqua Energy,  Inc.",17899,0,0,GD,Lakeshore,AC,Gibbs 2,Sherman,Medina,11,672,0,1996,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31003635810000,3,"Otis Eastern Service, Inc.",63581,0,0,OD,Fulmer Valley,AC,McLaughlin #2,Andover,Richburg,12,0,0,2000,"Andover, NY
(42.16025445300045, -77.79311595199965)"
31029200570000,29,"Cotton Well Drilling Co., Inc.",20057,0,0,GD,Brant-Eden,AC,Schreiber D #1,Eden,Medina,2,325,0,1987,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31029609090000,29,"Reserve Gas Co., Inc.",60909,0,0,GD,Alden-Lancaster,AC,Beachy #2,Alden,Medina,12,234,0,1998,"Alden, NY
(42.90013055000048, -78.49091643399964)"
31013104770000,13,Belden & Blake Corporation,10477,0,0,GD,Lakeshore,AC,Marvin 1119,Portland,Medina,12,3697,42,1994,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013121440000,13,"Cotton Well Drilling Co., Inc.",12144,0,0,GD,Lakeshore,AC,Ludovicy 1,Hanover,Medina,12,315,0,1992,"Hanover, NY
(42.963563303000456, -75.37938870499966)"
31013164030000,13,Great Lakes Energy Partners,16403,0,0,GD,Lakeshore,AC,Legters Bros 2,Clymer,Medina,0,0,0,1993,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31013197020000,13,"Cameron, Howard F. & Shirley J",19702,0,0,GD,Lakeshore,AC,"Cameron, H #1",Carroll,Medina,12,3075,0,1992,"Carroll, NY
(42.01751177700049, -78.34077780999968)"
31013203150000,13,L. W. Resources,20315,0,0,GD,Lakeshore,AC,Dydynski Unit #2,Hanover,Medina,12,200,0,1994,"Hanover, NY
(42.963563303000456, -75.37938870499966)"
31013122750000,13,"Lenape Resources, Inc.",12275,0,0,GW,Lakeshore,AC,Luczk0wiak 455,Arkwright,Medina,12,414,0,1997,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31011206630000,11,"Columbia Natural Resources, Inc.",20663,0,0,GD,West Auburn,AC,Costello 1068-1,Fleming,Queenston,12,2049,0,1993,"Fleming, NY
(42.86172966000049, -76.57410572999964)"
31013158110000,13,Great Lakes Energy Partners,15811,0,0,GD,Lakeshore,AC,"Bain,W 1",Chautauqua,Medina,10,1545,0,1986,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029137830000,29,"Frey Well Drilling, Inc.",13783,0,0,GD,Cowlesville,IN,Phenning 1,Marilla,Medina,0,0,0,1994,"Marilla, NY
(42.83851105500048, -78.55520668799966)"
31029148220000,29,"Weil Resources, Inc.",14822,0,0,GD,Lakeview,AC,Layton Charles #1,Evans,Medina,12,3479,0,1997,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31013182290000,13,"Bensely, Carole J. &",18229,0,0,GD,Lakeshore,AC,Brown Unit 4,Cherry Creek,Medina,0,0,0,1991,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31009192020000,9,"Shields, Timothy R, Donnalee",19202,0,0,GD,Lakeshore,AC,T. Shields 1,Randolph,Medina,12,125,0,1993,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31013104850000,13,Belden & Blake Corporation,10485,0,0,GD,Lakeshore,AC,Leamer 199 #1,Ripley,Medina,2,190,0,1986,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31099206290000,99,A.D.C.O. Well Services,20629,0,0,GD,Fayette-Waterloo,AC,Larsen 1059-3,Fayette,Queenston,10,557,0,1998,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31013208760000,13,Great Lakes Energy Partners,20876,0,0,GD,Lakeshore,AC,Cold Spring Const. #2,Poland,Medina,12,10908,0,1997,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31121154610000,121,"GFS Energy, Inc.",15461,0,0,GD,Leicester,AC,Bertrand #1,Perry,Medina,5,894,0,1990,"Perry, NY
(42.719613163000474, -78.00549933199966)"
31013187490000,13,Belden & Blake Corporation,18749,0,0,GD,Lakeshore,AC,Rowicki #1,Cherry Creek,Medina,7,1718,0,2000,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31003677210000,3,Collins Oil Co.,67721,0,0,IW,Richburg,IN,Vincent #0162,Scio,Richburg,0,0,0,1992,"Scio, NY
(42.17333134500046, -77.98390995499966)"
31013159060000,13,Great Lakes Energy Partners,15906,0,0,GD,Lakeshore,AC,"Howard, F 1",Ellicott,Medina,12,5479,0,1987,"Ellicott, NY
(42.8744233810005, -78.85339824199963)"
31099195860000,99,Mitchell Exploration Corp.,19586,0,0,GD,Seneca Falls,PA,Deming 1,Seneca Falls,Queenston,0,0,0,1993,"Seneca Falls, NY
(42.91054115000048, -76.80881630199963)"
31013123380000,13,Great Lakes Energy Partners,12338,0,0,GD,Lakeshore,AC,Nobbs 2,Portland,Medina,12,980,0,1998,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013163540000,13,Great Lakes Energy Partners,16354,0,0,GD,Lakeshore,AC,Reed N 3,Chautauqua,Medina,12,1106,0,1990,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013217990000,13,"Chautauqua Energy,  Inc.",21799,0,0,GD,Lakeshore,AC,Curry #2,Harmony,Medina,12,6075,100,1999,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31013144030000,13,"Cotton Well Drilling Co., Inc.",14403,0,0,GD,Lakeshore,AC,Timber Products,Westfield,Medina,12,3965,65,1996,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31121137900000,121,"Hydrocarbon Generation, Inc.",13790,0,0,GD,Java,AC,Zielinski 1,Arcade,Medina,1,476,0,1991,"Arcade, NY
(42.533830182000486, -78.42824739199966)"
31013197630000,13,"GFS Energy, Inc.",19763,0,0,GD,Lakeshore,AC,Martin Drilling Unit 1,Ellicott,Medina,12,2065,0,1991,"Ellicott, NY
(42.8744233810005, -78.85339824199963)"
31013124930000,13,"Kastle Resources Enterprises, Inc.",12493,0,0,GD,Lakeshore,AC,Weaver 48,Cherry Creek,Medina,9,1725,,2000,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31029178820000,29,"Cotton Well Drilling Co., Inc.",17882,0,0,GD,Brant-Eden,AC,Sessana #1,Eden,Medina,12,837,10,1993,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31037194800000,37,United States Gypsum Co.,19480,0,0,GD,Indian Falls,AC,"Klotzbach, A. #1",Alabama,Medina,12,358,0,1993,"Alabama, NY
(43.12753359900046, -78.45730864099966)"
31013163250000,13,"Chautauqua Energy,  Inc.",16325,0,0,GD,Lakeshore,AC,Crossman 1,Ripley,Medina,12,4898,0,1990,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013182620000,13,"Stedman Energy, Inc.",18262,0,0,GD,Lakeshore,AC,Near 1,Sherman,Medina,4,1495,,2000,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31013137680000,13,Great Lakes Energy Partners,13768,0,0,GD,Lakeshore,AC,Swanson 560,Chautauqua,Medina,12,1250,32,1995,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31099040640000,99,"Columbia Natural Resources, Inc.",4064,0,0,GW,Fayette-Waterloo,AC,Dewall 1 (796-1),Fayette,Queenston,12,10732,0,1994,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31069215010000,69,Seneca Resources Corp.,21501,0,0,GW,Whetstone Brook,AC,Ashley 7265,Richmond,Medina,7,149,0,1999,"Richmond, NY
(40.56227428900047, -74.13853543399966)"
31121179960000,121,United States Gypsum Co.,17996,0,0,GD,Danley Corners,AC,Breissinger #1,Bennington,Medina,12,12240,0,1989,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31003674350000,3,JJ Golf Inc.,67435,0,0,GD,Ceres,AC,A.J. Hall Farm 2,Genesee,Richburg,0,0,,1999,"Genesee, NY
(43.000940528000456, -78.19369403499968)"
31013137680000,13,Belden & Blake Corporation,13768,0,0,GD,Lakeshore,AC,Swanson 560,Chautauqua,Medina,12,1721,44,1992,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013141550000,13,"Thompson, Stanley",14155,0,0,GD,Lakeshore,AC,Vilardo 2,Westfield,Medina,9,1246,0,1991,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31009164050000,9,"Texas Keystone, Inc.",16405,0,0,GD,Lakeshore,IN,"Namlik, E 1",Persia,Medina,12,1097,0,1995,"Persia, NY
(42.3847813000005, -78.93615603399968)"
31009219260000,9,"Energy Control Unlimited, Inc.",21926,0,0,GD,Lakeshore,UN,Mosher #7030,Leon,Medina,2,743,0,1991,"Leon, NY
(42.29338150400048, -79.01635918699964)"
31009177140000,9,"Energy Control Unlimited, Inc.",17714,0,0,GD,Lakeshore,UN,"Visker, A 1",Cold Spring,Medina,0,0,0,1989,"Cold Spring, NY
(41.41823013700048, -73.95766968599963)"
31029200900000,29,"Stedman Energy, Inc.",20090,0,0,GD,Brant-Eden,IN,Muffoletto 1,Brant,Medina,9,1087,20,1993,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31037205280000,37,United States Gypsum Co.,20528,0,0,GD,Danley Corners,AC,"Aris, J. #1",Darien,Medina,12,2583,27,1990,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013135470000,13,Great Lakes Energy Partners,13547,0,0,GD,Lakeshore,AC,"Orton, J 1",Ripley,Tully,3,935,0,1987,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31009186300000,9,"Mosher, Kenneth",18630,0,0,GD,Lakeshore,AC,K. Mosher #1,Dayton,Medina,12,894,10,1989,"Dayton, NY
(42.41671428500047, -78.97703918699966)"
31013170300000,13,"Cady, Merle E.",17030,0,0,GD,Lakeshore,AC,Cady 1,Sherman,Medina,9,63,0,1998,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31013158260000,13,"Kastle Resources Enterprises, Inc.",15826,0,0,GD,Lakeshore,AC,James #2,Busti,Medina,7,1641,0,1990,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013209170000,13,Seneca Resources Corp.,20917,0,0,GD,Lakeshore,AC,"Stimpson, B #7331",Poland,Medina,12,9912,80,1993,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013603240000,13,Seneca Resources Corp.,60324,0,0,GD,Lakeshore,AC,Mackowiak(Elliott)1846-I,Sheridan,Medina,12,4502,21,1993,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31013114260000,13,Belden & Blake Corporation,11426,0,0,GD,Lakeshore,AC,Sutton 315,Stockton,Medina,12,8157,55,1992,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31099195970000,99,"Columbia Natural Resources, Inc.",19597,0,0,GD,Fayette-Waterloo,AC,Guilfoos 1 (4142),Varick,Queenston,12,3433,0,1992,"Varick, NY
(42.7672223400005, -76.76946950499968)"
31029188180000,29,U S Energy Development Corp.,18818,0,0,GD,Sardinia,TR,"Tuczapski, J #1",Sardinia,Medina,8,3407,40,1992,"Sardinia, NY
(42.540873304000456, -78.51533735199968)"
31013137810000,13,Belden & Blake Corporation,13781,0,0,GD,Lakeshore,AC,Crandall 579,Chautauqua,Medina,12,2797,4,1997,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013186940000,13,"Kastle Resources Enterprises, Inc.",18694,0,0,GD,Lakeshore,AC,Rublee #1,Ellington,Medina,12,676,0,1993,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31029159190000,29,"Pefley Oil & Gas, Inc.",15919,0,0,GD,Orchard Park-Hamburg,AC,Phillips #1,Orchard Park,Medina,12,3207,0,1988,"Orchard Park, NY
(42.76718214500045, -78.74387926899965)"
31037006510000,37,"Rice, Charles H.",651,0,0,GW,Indian Falls,IN,Gibson,Batavia,Medina,0,0,0,1995,"Batavia, NY
(42.99836355800045, -78.18823639699963)"
31013154620000,13,"Nornew, Inc.",15462,0,0,GD,Lakeshore,AC,Ahlstrom #1,Busti,Medina,12,1629,30,1999,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31009178250000,9,"Texas Keystone, Inc.",17825,0,0,GD,Lakeshore,AC,Evans C #6,Persia,Medina,11,4832,0,1991,"Persia, NY
(42.3847813000005, -78.93615603399968)"
31029145060000,29,Seneca Resources Corp.,14506,0,0,GD,North Collins,IN,Geiger(Brooks)#432-I,Collins,Akron,12,3359,0,1991,"Collins, NY
(42.49661373900045, -78.92307914199966)"
31013137870000,13,"Nornew, Inc.",13787,0,0,GD,Lakeshore,AC,"Kidder, B #2 Ae-73",Busti,Medina,0,6221,0,1992,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013171200000,13,Great Lakes Energy Partners,17120,0,0,GD,Lakeshore,AC,"White, R 3",French Creek,Medina,12,100,0,2000,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31013157520000,13,"Kastle Resources Enterprises, Inc.",15752,0,0,GD,Lakeshore,AC,Rice NY #27,Cherry Creek,Grimsby,12,1025,0,1997,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31009232480000,9,"Alma Gas, Inc.",23248,0,0,GD,Olean,AC,Young#1,Olean,Chipmunk,12,2,,2000,"Olean, NY
(42.07755025500046, -78.42886818799968)"
31013169830000,13,Nornew Energy Supply Inc.,16983,0,0,GD,Lakeshore,AC,Northrup Unit #1,Busti,Medina,8,4042,110,1988,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31029693300000,29,"Masterson, Michael",69330,0,0,GD,East Aurora,IN,Stover #2,Aurora,Medina,12,6,,2000,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31029150450000,29,"Subsea Oil & Gas, Inc.",15045,0,0,GD,Buffalo Creek,AC,Stoddard #1,Marilla,Medina,12,0,0,1987,"Marilla, NY
(42.83851105500048, -78.55520668799966)"
31029199710000,29,"Stedman Energy, Inc.",19971,0,0,GD,Elma,AC,Ford-Michener 1,Elma,Medina,10,1195,0,1993,"Elma, NY
(42.8488412640005, -78.64054591599967)"
31013187500000,13,Belden & Blake Corporation,18750,0,0,GD,Lakeshore,AC,"Smith, P #1",Cherry Creek,Medina,0,0,0,1987,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31013152000000,13,Great Lakes Energy Partners,15200,0,0,GD,Lakeshore,AC,Chaut Snowmobile 1,Chautauqua,Medina,12,586,0,1999,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31121211220000,121,United States Gypsum Co.,21122,0,0,GD,Danley Corners,PA,"Forgnone, J #2",Bennington,Medina,3,252,0,1993,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31013192510000,13,Great Lakes Energy Partners,19251,0,0,GD,Lakeshore,AC,"Wilcox, L #1",Gerry,Medina,12,1392,12,1993,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013118020000,13,Belden & Blake Corporation,11802,0,0,GD,Lakeshore,AC,Brill 1269,Dunkirk,Medina,12,731,10,1993,"Dunkirk, NY
(42.487243753000485, -79.33577835999967)"
31029145100000,29,National Fuel Gas Supply Corp.,14510,0,0,NL,West Seneca,PA,Helmick IGC-111,West Seneca,Medina,2,3,0,1987,"West Seneca, NY
(42.8498506140005, -78.80010811999966)"
31037174940000,37,"New York Gas & Oil Co, Inc.",17494,0,0,GD,Alden-Lancaster,AC,Darien Lake Fun Co 4,Darien,Medina,7,892,0,1999,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013209740000,13,"Stedman Energy, Inc.",20974,0,0,GD,Lakeshore,AC,"Oyach, F #7345",Chautauqua,Medina,12,6772,75,1990,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013189030000,13,Great Lakes Energy Partners,18903,0,0,GD,Lakeshore,AC,"Condon, J #1",Poland,Medina,12,1103,0,1990,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013201230000,13,"Stedman Energy, Inc.",20123,0,0,GW,Gerry-Charlotte,IN,Edson 2,Charlotte,Bass Island,0,0,0,1998,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31029185290000,29,"Stedman Energy, Inc.",18529,0,0,GD,Brant-Eden,AC,Euler 1,Eden,Medina,7,702,30,1998,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013114270000,13,Belden & Blake Corporation,11427,0,0,GD,Lakeshore,AC,Shoemaker 316,Stockton,Medina,12,1877,38,1998,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31037214270000,37,United States Gypsum Co.,21427,0,0,GD,Danley Corners,AC,"Bontrager, B. #1",Darien,Medina,12,9357,0,1992,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31029204030000,29,"Weil Resources, Inc.",20403,0,0,GD,Brant-Eden,AC,J. B. Land #1,Evans,Medina,12,5825,0,1988,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31029220680000,29,Belden & Blake Corporation,22068,0,0,GD,Concord,AC,Zell #1,Concord,Medina,12,3644,0,1996,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31013190880000,13,"Kastle Resources Enterprises, Inc.",19088,0,0,GD,Lakeshore,AC,Wehrenberg 4,Ellington,Medina,0,0,0,1986,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013155610000,13,"Stedman Energy, Inc.",15561,0,0,GD,Lakeshore,AC,D. Smith #2,Chautauqua,Medina,12,606,5,2000,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31009182770000,9,Eastern American Energy Corp.,18277,0,0,GD,Lakeshore,AC,Brown R #2,Randolph,Medina,9,3329,6,1987,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31121181850000,121,United States Gypsum Co.,18185,0,0,GD,Danley Corners,AC,"Gostomski, E. #1",Bennington,Medina,12,7754,30,1987,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31037139020000,37,United States Gypsum Co.,13902,0,0,GD,Huron Creek,AC,Capwell #1,Darien,Medina,9,712,0,1998,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013157480000,13,"Kastle Resources Enterprises, Inc.",15748,0,0,GW,Lakeshore,AC,K. Anderson #1,Ellington,Medina,8,1552,0,1991,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31029164480000,29,"Stedman Energy, Inc.",16448,0,0,GD,Brant-Eden,AC,Vacco Unit #1,Brant,Medina,12,1528,5,1992,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31011135620000,11,"OI Auburn, Inc.",13562,0,0,GD,West Auburn,AC,Wormuth S101-3,Sennett,Queenston,12,1683,0,1989,"Sennett, NY
(42.9966128260005, -76.53361649699963)"
31013170230000,13,"Nornew, Inc.",17023,0,0,GD,Lakeshore,AC,"Nelson, E. Unit #1",Kiantone,Medina,12,6748,4,2000,"Kiantone, NY
(42.02199943500045, -79.19809619699964)"
31107214240000,107,Central New York Oil & Gas Co.,21424,0,0,GE,Stagecoach,AC,Campbell 01,Owego,Helderberg,9,367230,0,1993,"Owego, NY
(42.10270362200049, -76.26213699699963)"
